timestamp,temperatura,umidade,ldr,corrente_1,corrente_2,corrente_3,payload_bytes,latencia_ms
2025-08-02 02:00:01,21.0,58.70000076293945,0,3.380000114440918,3.799999952316284,3.6500000953674316,41,87.048
2025-08-02 02:10:00,20.899999618530273,58.79999923706055,0,3.4100000858306885,3.690000057220459,3.6700000762939453,41,54.297
2025-08-02 02:20:00,20.899999618530273,58.70000076293945,0,3.4100000858306885,3.700000047683716,3.759999990463257,41,762.899
2025-08-02 02:30:00,20.899999618530273,58.79999923706055,0,3.509999990463257,3.809999942779541,3.7100000381469727,41,76.45100000000001
2025-08-02 02:40:01,20.899999618530273,58.79999923706055,0,3.4200000762939453,3.7300000190734863,3.6600000858306885,41,47.166
2025-08-02 02:50:00,20.899999618530273,58.79999923706055,0,3.390000104904175,3.700000047683716,3.690000057220459,41,315.946
2025-08-02 03:00:01,20.899999618530273,58.79999923706055,0,3.440000057220459,3.740000009536743,3.680000066757202,40,-7.5360000000000005
2025-08-02 03:10:01,20.899999618530273,58.79999923706055,0,3.430000066757202,3.700000047683716,3.700000047683716,41,-3.886
2025-08-02 03:20:01,20.899999618530273,58.70000076293945,0,3.4000000953674316,3.7200000286102295,3.690000057220459,41,-11.520000000000001
2025-08-02 03:30:00,20.899999618530273,58.900001525878906,0,3.380000114440918,3.819999933242798,3.7300000190734863,41,28.913999999999998
2025-08-02 03:40:01,20.899999618530273,59.0,0,3.4200000762939453,3.7899999618530273,3.6600000858306885,40,630.0210000000001
2025-08-02 03:50:00,20.799999237060547,59.0,0,3.4100000858306885,3.759999990463257,3.75,41,-61.083999999999996
2025-08-02 04:00:01,20.899999618530273,59.0,0,3.430000066757202,3.8299999237060547,3.759999990463257,40,334.32
2025-08-02 04:10:01,20.899999618530273,58.900001525878906,0,3.4100000858306885,3.740000009536743,3.7899999618530273,41,12.246
2025-08-02 04:20:00,20.799999237060547,59.0,0,3.490000009536743,3.759999990463257,3.690000057220459,41,73.35600000000001
2025-08-02 04:30:01,20.799999237060547,59.0,0,3.4100000858306885,3.740000009536743,3.6600000858306885,40,-73.811
2025-08-02 04:40:01,20.899999618530273,58.900001525878906,0,3.059999942779541,3.390000104904175,3.5999999046325684,41,526.949
2025-08-02 04:50:01,20.799999237060547,59.0,0,3.4100000858306885,3.7899999618530273,3.799999952316284,40,376.543
2025-08-02 05:00:01,20.799999237060547,59.0,0,3.4200000762939453,3.8299999237060547,3.700000047683716,41,118.032
2025-08-02 05:10:00,20.899999618530273,58.900001525878906,0,3.4100000858306885,3.799999952316284,3.690000057220459,41,937.87
